data ; tMin ; tMed ; tMax ; precipitacao ; estiagem* ; estiagemAgricola* ; urMin ; urMax ; evapotranspiracaoPotencial ; radiacaoSolar ; velocidadeVento ; direcaoVento ; horarioVento ; pontoOrvalhoMinimo ; pontoOrvalhoMaximo ; pressaoAtmMinima ; pressaoAtmMaxima ; evapotranspiracaoReal* ; disponibilidadeAguaSolo*
06/01/2010;"18,4";"22,6";"26,8";63;0;0;63;95;"3,04";"13,85";"5,2";90;;"17,3";"22,1";"914,9";917;"3,04";100
05/01/2010;"20,1";"25,05";30;"0,4";1;1;47;89;"4,14";"16,54";"2,4";90;;"15,9";"20,7";"914,7";"918,8";"4,07";"96,33"
04/01/2010;"17,5";"23,95";"30,4";"19,8";0;0;49;84;"4,56";"24,72";"3,6";90;;"13,9";"20,4";"917,6";"920,7";"4,56";100
03/01/2010;"19,6";"25,25";"30,9";0;2;2;32;82;"4,65";"30,15";4;90;;"11,5";"19,9";"917,7";"920,9";"4,38";"92,07"
02/01/2010;20;"24,6";"29,2";"0,2";1;1;40;95;"3,81";"31,09";"4,5";90;;"13,1";"20,5";"917,3";"919,8";"3,75";"96,45"
01/01/2010;"18,9";"23,9";"28,9";"10,4";0;0;56;96;"3,84";"21,37";"5,2";90;;"17,8";"21,4";"916,3";"917,9";"3,84";100
31/12/2009;"20,1";"22,5";"24,9";"46,8";0;0;82;96;"2,2";"6,02";"1,9";0;;"19,3";"22,4";"914,6";"915,2";"2,2";100
30/12/2009;"19,6";"23,15";"26,7";"25,6";0;0;69;97;"2,86";"14,61";"4,3";0;;19;"22,6";"912,2";"914,8";"2,86";100
29/12/2009;"19,9";"23,75";"27,6";"84,8";0;0;69;97;"3,17";"11,24";"4,3";0;;"18,9";23;"912,4";"915,2";"3,17";100
28/12/2009;"20,3";"23,15";26;"96,4";0;0;74;96;"2,54";"9,16";"4,1";0;;"18,8";"22,6";"913,4";"914,5";"2,54";100
27/12/2009;"20,2";"23,8";"27,4";20;0;0;67;95;"3,05";"13,98";"3,1";0;;"19,2";22;"911,7";"915,4";"3,05";100
26/12/2009;"19,5";"23,45";"27,4";"0,2";1;1;63;96;"3,14";"14,14";"3,5";0;;"18,8";"22,2";"911,9";"916,4";"3,1";"97,1"
25/12/2009;"18,5";"22,55";"26,6";"22,2";0;0;65;96;"2,97";"12,59";"4,3";0;;"17,2";"22,2";915;"918,9";"2,97";100
24/12/2009;"19,6";"24,85";"30,1";"0,8";2;6;46;91;"4,28";"17,05";"3,2";90;;16;"19,8";"916,5";"919,8";"3,87";"86,65"
23/12/2009;17;"23,55";"30,1";0;1;5;42;93;"4,7";"28,76";"3,8";0;;"13,9";"18,5";"918,8";"921,8";"4,32";"89,72"
22/12/2009;15;"22,2";"29,4";"1,4";0;4;38;95;"4,68";"26,89";"3,3";0;;13;"18,6";"919,7";"922,1";"4,53";"94,04"
21/12/2009;"18,1";"23,4";"28,7";1;0;3;48;92;"3,87";"17,47";"2,7";0;;"15,1";"19,6";"918,4";"920,9";"3,83";"97,17"
20/12/2009;"16,7";"22,55";"28,4";"5,6";0;2;48;97;"3,95";"23,53";"4,1";90;;"15,4";20;"917,9";"921,5";"3,95";100
19/12/2009;"16,3";"23,1";"29,9";"9,2";0;1;41;97;"4,72";"26,49";"3,8";90;;"14,8";"19,1";"919,7";"921,3";"4,72";100
18/12/2009;"16,4";"22,8";"29,2";"48,2";0;0;50;94;"4,36";"15,4";"7,3";90;;13;"20,3";"920,3";921;"4,36";100
17/12/2009;"20,6";"25,55";"30,5";0;3;3;38;78;"4,31";"26,08";"3,2";90;;"13,9";"20,2";"915,7";"919,5";"3,96";"89,86"
16/12/2009;"20,1";"24,4";"28,7";0;2;2;44;81;"3,59";"16,2";"3,4";90;;"14,6";"18,9";"917,6";921;"3,43";"93,82"
15/12/2009;"18,1";"22,05";26;0;1;1;62;90;"2,79";"12,84";"4,8";90;;"15,6";"19,7";"918,7";"920,4";"2,75";"97,25"
14/12/2009;"18,3";"22,5";"26,7";"36,8";0;0;61;97;"3,03";"11,02";5;90;;"16,6";"20,5";"918,9";"920,2";"3,03";100
13/12/2009;19;"24,65";"30,3";0;4;4;47;83;"4,47";"21,69";"4,2";270;;"14,2";"20,1";"913,3";"915,2";"3,91";"85,6"
12/12/2009;"18,6";"24,5";"30,4";0;3;3;37;85;"4,58";"29,79";"4,4";0;;"13,3";"18,1";"913,5";"918,3";"4,2";"89,51"
11/12/2009;"20,1";"24,95";"29,8";"0,2";2;2;29;90;"4,06";"29,5";"3,9";90;;"9,2";"19,5";"916,5";"920,1";"3,88";"93,71"
10/12/2009;"18,8";"22,3";"25,8";0;1;1;70;93;"2,64";"10,69";"3,4";90;;"16,7";"20,6";"918,4";"919,5";"2,61";"97,39"
09/12/2009;"17,7";"22,4";"27,1";"23,8";0;0;70;96;"3,25";"8,99";"3,5";90;;"16,9";"22,1";"917,1";"920,2";"3,25";100
08/12/2009;"19,6";"22,95";"26,3";"36,2";0;0;68;96;"2,72";"12,69";"1,9";90;;"18,8";"22,9";"915,6";"918,3";"2,72";100
07/12/2009;"18,8";"22,45";"26,1";"9,4";0;1;68;96;"2,74";"13,11";"2,6";0;;"18,2";"21,6";916;"918,5";"2,74";100
06/12/2009;"18,6";"19,3";20;"60,8";0;0;95;97;"1,08";"3,6";"3,3";90;;18;"19,2";"917,3";"917,8";"1,08";100
05/12/2009;"17,9";"20,15";"22,4";"93,6";0;0;81;96;"1,69";"8,59";"4,5";90;;"15,5";"19,6";"914,8";"915,7";"1,69";100
04/12/2009;"20,3";"22,4";"24,5";30;0;0;76;95;"2,05";"8,47";"2,8";0;;"18,9";"21,5";"912,6";"915,4";"2,05";100
03/12/2009;"19,3";"23,25";"27,2";"10,2";0;0;62;96;"3,08";"15,15";"3,3";0;;"18,6";"22,3";"913,9";"917,2";"3,08";100
02/12/2009;"19,4";"23,15";"26,9";"59,8";0;0;68;96;"2,95";"16,16";5;90;;"18,4";"21,8";"915,1";"916,3";"2,95";100
01/12/2009;"19,1";"23,7";"28,3";"0,2";2;3;61;96;"3,54";"17,76";"4,1";0;;"18,3";"22,2";"913,8";"915,5";"3,41";"94,67"
30/11/2009;19;"20,95";"22,9";"0,2";1;2;81;96;"1,72";"7,96";"3,9";0;;"18,1";"20,9";"914,3";"916,9";"1,7";"97,88"
29/11/2009;"18,7";"23,3";"27,9";"2,8";0;1;58;96;"3,42";"18,07";"5,5";270;;"16,7";"21,4";"915,4";"916,8";"3,42";"99,38"
28/11/2009;"18,9";"24,7";"30,5";82;0;0;52;96;"4,54";"16,84";"3,7";90;;"17,1";"21,8";"914,4";"917,2";"4,54";100
27/11/2009;"20,5";"26,35";"32,2";0;3;10;38;78;"4,82";"26,16";"3,7";90;;"14,9";"19,3";"914,8";"918,1";"2,63";"53,33"
26/11/2009;22;"27,3";"32,6";0;2;9;25;67;"4,79";"27,95";"4,1";90;;"9,8";"18,6";"915,6";"918,7";"2,75";"55,96"
25/11/2009;"20,8";"26,35";"31,9";"0,2";1;8;34;81;"4,69";"27,7";"4,4";90;;"12,3";"19,4";"915,5";"917,3";"2,89";"58,71"
24/11/2009;"20,9";"26,2";"31,5";"1,4";0;7;33;88;"4,69";"19,15";"3,7";90;;"13,2";"19,3";"914,3";916;"3,46";"61,4"
23/11/2009;"19,9";"25,95";32;0;6;6;33;71;"4,82";"26,58";"2,9";90;;"11,8";"17,1";"913,9";"917,8";"3,13";"63,46"
22/11/2009;"20,6";"26,25";"31,9";0;5;5;26;74;"4,72";"30,17";"3,7";90;;"9,1";"18,6";"915,9";920;"3,22";"66,59"
21/11/2009;"21,2";"25,8";"30,4";0;4;4;40;74;"4,11";"28,92";"3,9";90;;"14,6";"19,3";"917,7";"920,8";"2,93";"69,81"
20/11/2009;21;"25,7";"30,4";0;3;3;39;83;"4,14";"21,9";"3,9";90;;"14,1";"20,5";"916,4";"919,6";"3,07";"72,74"
19/11/2009;"19,2";"24,45";"29,7";0;2;2;50;78;"4,09";"24,99";4;90;;"14,5";"20,3";"917,6";"919,6";"3,17";"75,81"
18/11/2009;"19,3";"23,55";"27,8";0;1;1;51;84;"3,27";"28,28";"5,7";90;;"14,5";"18,9";"917,4";"919,5";"2,62";"78,98"
17/11/2009;"19,5";"23,55";"27,6";"10,8";0;0;56;93;"3,16";"19,3";"4,5";90;;"17,3";"20,3";"917,2";"918,4";"3,16";"81,6"
16/11/2009;"20,9";"26,65";"32,4";"0,8";4;14;45;90;"4,84";"21,72";"3,6";90;;16;"21,8";"912,7";"915,9";"3,85";"73,96"
15/11/2009;19;"25,35";"31,7";0;3;13;40;82;"4,82";"25,77";"2,6";90;;15;"20,2";"913,4";"918,8";"3,81";"77,01"
14/11/2009;"19,9";"24,55";"29,2";0;2;12;41;80;"3,74";"23,25";"3,9";0;;"14,1";"18,7";"916,6";"919,1";"3,08";"80,82"
13/11/2009;"21,9";"25,7";"29,5";0;1;11;52;82;"3,59";"23,05";5;90;;"17,7";"20,5";"915,8";"917,4";"3,06";"83,9"
12/11/2009;"19,6";"24,45";"29,3";"3,2";0;10;52;95;"3,82";"19,27";"2,9";90;;"17,8";"20,8";914;"916,4";"3,74";"86,96"
11/11/2009;"20,6";24;"27,4";"6,4";0;9;64;94;"2,93";"14,4";"2,7";0;;"18,7";"21,8";"915,3";"916,6";"2,93";"87,5"
10/11/2009;"19,7";24;"28,3";"4,8";0;8;59;93;"3,38";"16,7";"3,6";90;;"17,7";"21,8";"915,1";"917,5";"3,38";"84,03"
09/11/2009;"19,1";"24,7";"30,3";"4,4";0;7;46;93;"4,33";"23,14";"6,9";0;;16;"19,9";915;"917,2";"4,33";"82,61"
08/11/2009;"19,8";"24,6";"29,4";"0,2";5;6;50;90;"3,82";"20,45";"2,7";270;;"16,8";"20,2";"914,6";"916,5";"3,24";"82,54"
07/11/2009;"20,7";"25,7";"30,7";0;4;5;44;77;"4,26";"29,08";"4,2";90;;"15,8";"19,8";"914,6";"917,8";"3,73";"85,58"
06/11/2009;"19,5";"25,05";"30,6";0;3;4;38;82;"4,39";"26,64";"3,4";90;;"13,8";"19,4";"915,5";"920,1";4;"89,31"
05/11/2009;"20,1";"25,2";"30,3";0;2;3;40;82;"4,15";"28,17";"3,1";90;;"14,2";"18,4";"917,2";"920,7";"3,96";"93,31"
04/11/2009;"19,3";"23,75";"28,2";"0,6";1;2;56;89;"3,37";"18,52";"3,9";90;;"17,3";"20,9";917;"918,4";"3,33";"97,27"
03/11/2009;"17,5";"22,85";"28,2";"4,6";0;1;48;96;"3,61";"20,06";"5,1";90;;"15,5";"19,8";"915,2";"918,2";"3,61";100
02/11/2009;"17,7";"23,3";"28,9";"21,4";0;0;50;96;"3,87";"19,77";"2,9";0;;"16,3";"20,6";"915,3";"918,5";"3,87";100
01/11/2009;"16,9";"22,7";"28,5";0;2;5;48;91;"3,81";"18,37";"3,2";90;;15;"19,6";"914,9";"917,1";"3,59";"92,45"
31/10/2009;17;"22,15";"27,3";0;1;4;53;90;"3,3";"24,41";"4,4";90;;15;"18,4";"914,5";"916,3";"3,22";"96,04"
30/10/2009;"18,8";"22,6";"26,4";2;0;3;60;94;"2,74";"17,9";"4,6";90;;"16,5";"19,4";"913,5";"915,1";"2,74";"99,26"
29/10/2009;"19,2";"21,2";"23,2";"5,2";0;2;74;93;"1,72";"11,36";"4,4";90;;"17,3";"20,1";"914,2";"916,2";"1,72";100
28/10/2009;"19,1";"23,1";"27,1";"1,2";0;1;60;91;"2,94";"16,84";"5,2";90;;"16,7";"19,9";"915,1";"917,4";"2,92";"98,28"
27/10/2009;"19,9";"22,7";"25,5";11;0;0;65;95;"2,31";"11,34";"3,5";90;;"16,9";"21,1";"915,5";917;"2,31";100
26/10/2009;18;"23,7";"29,4";51;0;0;54;96;"4,01";"18,86";7;90;;"16,6";"21,2";"914,3";"917,9";"4,01";100
25/10/2009;"20,3";"25,5";"30,7";0;3;3;50;85;"4,24";"24,7";"3,9";90;;"16,8";"21,3";"913,8";"915,5";"3,81";"87,87"
24/10/2009;"19,3";"25,05";"30,8";0;2;2;43;93;"4,43";"24,48";3;90;;"16,1";"20,9";"913,7";"916,7";"4,15";"91,68"
23/10/2009;"17,6";"23,95";"30,3";"0,2";1;1;39;96;"4,46";"23,53";"3,3";270;;"13,9";"21,2";"912,8";"915,8";"4,37";"95,83"
22/10/2009;"17,5";"19,8";"22,1";"101,8";0;0;81;96;"1,56";"5,7";4;90;;"16,6";"20,7";"914,7";"916,8";"1,56";100
21/10/2009;"19,8";"24,85";"29,9";"42,8";0;0;55;94;"3,93";"14,73";"3,6";0;;"17,7";"22,4";"914,6";"917,7";"3,93";100
20/10/2009;"17,4";"22,75";"28,1";"41,8";0;0;58;96;"3,51";"16,51";"4,3";0;;"16,5";"20,7";"913,9";"917,9";"3,51";100
19/10/2009;"19,1";"24,55";30;"4,8";0;2;49;92;"4,07";"15,31";"3,4";90;;"16,9";"20,8";"914,5";"916,4";"4,07";"92,43"
18/10/2009;"19,2";"23,85";"28,5";"8,6";0;1;54;95;"3,42";"20,2";"3,4";90;;17;"20,6";"914,7";"918,9";"3,42";"91,7"
17/10/2009;19;"24,25";"29,5";"12,4";0;0;55;93;"3,85";"19,29";4;90;;17;"20,8";"917,5";"920,3";"3,85";"86,52"
16/10/2009;"18,7";"24,6";"30,5";"2,4";0;7;42;92;"4,33";"20,67";"4,1";90;;"15,7";20;"917,4";919;"3,92";"77,97"
15/10/2009;"17,7";"24,15";"30,6";0;6;6;42;93;"4,61";"24,01";"3,3";90;;"13,7";"18,6";"916,2";"917,6";"3,75";"79,49"
14/10/2009;"20,5";"24,9";"29,3";"0,2";5;5;50;85;"3,54";"22,39";"4,1";90;;"14,9";19;"916,1";"918,7";"3,03";"83,24"
13/10/2009;18;"24,25";"30,5";"0,2";4;4;44;90;"4,42";"16,57";"3,9";0;;"15,4";19;"916,1";"917,4";"3,91";"86,07"
12/10/2009;"18,2";"23,7";"29,2";0;3;3;42;81;"3,8";"26,06";"3,6";90;;"14,1";18;"914,9";"918,7";"3,48";"89,78"
11/10/2009;"17,3";"22,9";"28,5";0;2;2;37;81;"3,63";"23,09";"3,7";90;;"11,8";18;"915,6";"918,6";"3,45";"93,26"
10/10/2009;"15,2";"21,65";"28,1";"0,4";1;1;43;92;"3,75";"23,3";"3,9";90;;"12,6";"16,6";"916,6";"919,2";"3,69";"96,71"
09/10/2009;"17,7";"21,4";"25,1";"21,4";0;0;56;93;"2,34";"12,36";"3,5";90;;14;"18,8";"916,7";"918,9";"2,34";100
08/10/2009;"17,7";"21,6";"25,5";"83,8";0;0;60;96;"2,47";"5,48";"3,8";90;;"16,6";"19,6";"917,5";"921,2";"2,47";100
07/10/2009;"18,5";"24,45";"30,4";"0,8";1;1;40;94;"4,25";"25,23";"3,9";90;;"14,6";"19,6";"918,3";"921,7";"4,13";"95,07"
06/10/2009;"17,3";"24,15";31;"36,4";0;0;36;95;"4,78";"22,69";"3,7";90;;"13,5";"18,4";920;"920,9";"4,78";"98,4"
05/10/2009;"19,5";"23,7";"27,9";0;3;3;48;85;"3,08";"19,76";"4,6";90;;"15,1";"17,9";"917,8";921;"2,09";"66,78"
04/10/2009;"18,6";"24,3";30;0;2;2;43;84;"4,04";"23,09";"4,1";90;;"14,2";"17,7";"918,4";"922,4";"2,84";"68,87"
03/10/2009;"19,1";"24,1";"29,1";0;1;1;42;90;"3,58";"15,15";"5,3";90;;"13,6";"18,9";"920,9";"921,9";"2,62";"71,71"
02/10/2009;"17,2";24;"30,8";"34,8";0;0;38;95;"4,73";"25,29";"4,8";90;;"14,4";"18,9";"918,8";"922,1";"4,73";"74,33"
01/10/2009;"17,5";"21,85";"26,2";0;7;7;54;82;"2,69";"22,65";"5,1";90;;"14,1";"17,1";"920,7";"923,4";"1,21";"44,26"
30/09/2009;"19,6";"23,3";27;0;6;6;53;88;"2,72";"15,05";"4,7";90;;"15,1";19;"921,1";"922,6";"1,25";"45,47"
29/09/2009;"19,3";"26,6";"33,9";0;5;5;30;82;"5,4";"21,76";"4,4";270;;"12,8";"18,4";"918,4";"920,2";"2,6";"46,72"
28/09/2009;"18,4";"25,4";"32,4";0;4;4;29;82;"5,09";"24,74";"3,2";90;;"11,6";"17,4";"919,1";"921,2";"2,57";"49,32"
27/09/2009;"16,8";"23,3";"29,8";0;3;3;31;84;"4,16";"27,05";"4,4";90;;"10,1";"16,5";"919,2";"922,7";"2,21";"51,89"
26/09/2009;"18,6";"22,95";"27,3";0;2;2;47;86;"2,92";"22,69";"4,7";90;;14;"16,9";"919,9";"922,9";"1,6";"54,1"
25/09/2009;"16,9";"21,95";27;0;1;1;53;94;"3,01";"24,1";"5,2";90;;15;"18,9";"919,8";921;"1,7";"55,7"
24/09/2009;"16,3";"21,5";"26,7";"29,6";0;0;55;96;"2,97";"15,61";3;270;;"15,7";"19,6";"917,8";"918,8";"2,97";"57,4"
23/09/2009;"18,5";"21,75";25;"12,2";0;0;63;95;"2,17";"10,22";"4,5";0;;"16,2";"20,2";"916,2";"918,5";"2,17";"30,77"
22/09/2009;"17,5";"21,3";"25,1";"7,6";0;27;65;95;"2,29";"13,76";"5,6";90;;"16,4";"19,2";"916,7";"919,7";"2,29";"20,74"
21/09/2009;"17,7";"24,45";"31,2";"1,2";0;26;43;94;"4,8";"18,6";"4,8";90;;16;"19,9";"916,6";"919,4";"1,77";"15,43"
20/09/2009;"19,3";"26,1";"32,9";"0,8";13;25;35;92;"5,15";"20,54";"3,9";0;;"14,1";"19,3";"917,2";"919,5";"1,51";16
19/09/2009;"20,9";"26,95";33;0;12;24;31;70;"5,02";"19,11";"4,9";90;;"12,5";"16,4";"916,2";"919,8";"0,86";"16,71"
18/09/2009;"19,8";"25,55";"31,3";0;11;23;33;70;"4,61";"22,49";"3,6";90;;"12,8";16;"915,7";919;"0,83";"17,57"
17/09/2009;"19,2";"24,7";"30,2";0;10;22;35;76;"3,91";"24,44";"4,7";90;;"12,6";"16,2";"916,5";"920,2";"0,73";"18,4"
16/09/2009;"19,3";"24,2";"29,1";0;9;21;42;75;"3,45";"23,4";"5,2";90;;14;"16,5";"918,5";"921,8";"0,67";"19,13"
15/09/2009;"19,5";"24,9";"30,3";"0,2";8;20;39;73;"3,9";"22,4";"6,9";90;;"13,4";"17,7";920;"922,6";"0,95";"19,8"
14/09/2009;"18,4";"24,95";"31,5";0;7;19;27;76;"4,82";"21,98";"3,6";90;;"9,5";"14,6";"919,4";922;"1,01";"20,55"
13/09/2009;"17,4";"23,9";"30,4";0;6;18;33;81;"4,57";"23,13";"4,4";90;;"10,8";"15,9";"919,9";"922,5";"1,01";"21,56"
12/09/2009;"17,4";"23,15";"28,9";0;5;17;30;83;"3,59";"22,32";"4,4";90;;"8,5";"15,5";"920,3";"924,2";"0,83";"22,57"
11/09/2009;"17,5";"22,4";"27,3";0;4;16;34;80;"2,97";"15,84";"4,6";90;;9;"15,5";"923,1";"926,9";"0,7";"23,4"
10/09/2009;"17,9";"22,65";"27,4";0;3;15;37;79;"2,95";"19,68";"5,5";90;;"10,7";"14,6";"924,6";"925,9";"0,72";"24,1"
09/09/2009;"20,7";"24,3";"27,9";0;2;14;42;74;"2,79";"15,2";"5,5";90;;"12,5";"17,5";"921,2";"922,7";"0,71";"24,82"
08/09/2009;"18,5";"25,05";"31,6";0;1;13;32;91;"4,84";"23,66";"4,6";90;;"11,9";18;"917,5";"920,2";"1,26";"25,53"
07/09/2009;"18,5";"24,35";"30,2";"3,8";0;12;46;95;"3,94";"19,69";"3,2";90;;"15,8";"20,2";"916,7";"920,4";"3,84";"26,79"
06/09/2009;"20,6";"23,75";"26,9";0;1;11;54;86;"2,46";"9,95";"3,5";90;;"15,2";"18,8";"918,4";"921,4";"0,67";"26,83"
05/09/2009;"18,4";"24,55";"30,7";"1,8";0;10;33;94;"4,56";"19,76";"2,7";0;;"12,1";"19,2";"918,6";"920,6";"2,57";"27,5"
04/09/2009;"20,5";"26,2";"31,9";"0,4";9;9;33;76;"4,73";"15,19";"5,9";90;;"12,6";"16,6";918;"921,4";"1,65";"28,27"
03/09/2009;"20,3";"26,05";"31,8";0;8;8;33;70;"4,72";"19,12";"3,3";90;;"12,9";"15,8";"917,5";"921,3";"1,42";"29,52"
02/09/2009;"18,4";"25,1";"31,8";0;7;7;31;79;"4,91";"19,5";"3,2";90;;"11,7";"15,7";"918,6";"921,8";"1,56";"30,94"
01/09/2009;"16,3";"22,7";"29,1";0;6;6;35;76;"3,75";"16,57";"3,9";90;;"11,4";"16,4";"920,1";"923,1";"1,24";"32,5"
31/08/2009;"14,7";"20,6";"26,5";0;5;5;35;77;"2,95";"23,08";"5,2";90;;"9,2";"12,2";"920,2";"923,9";"1,01";"33,74"
30/08/2009;"16,2";"21,4";"26,6";0;4;4;31;77;"2,81";"23,87";"4,6";90;;"7,4";"13,8";"921,2";"924,3";"0,99";"34,75"
29/08/2009;"15,6";"21,15";"26,7";0;3;3;36;87;"2,91";"22,72";"4,8";90;;"9,4";"15,1";"921,8";"924,7";"1,06";"35,74"
28/08/2009;"14,2";"20,25";"26,3";0;2;2;40;90;"2,93";"20,56";"5,5";90;;"10,8";"15,4";"921,4";"924,8";"1,09";"36,8"
27/08/2009;"13,4";"17,45";"21,5";0;1;1;61;90;"1,59";"10,63";"3,1";90;;"11,5";"14,4";"923,1";"925,1";"0,61";"37,89"
26/08/2009;"14,9";"17,6";"20,3";"11,6";0;0;65;94;"1,21";"6,37";4;90;;"12,4";"16,1";"923,1";"923,7";"1,21";"38,5"
25/08/2009;"17,7";20;"22,3";"1,4";0;1;69;92;"1,44";"6,7";"2,8";90;;"15,4";"18,2";921;"922,8";"1,41";"28,11"
24/08/2009;"15,3";"20,1";"24,9";"23,8";0;0;56;96;"2,33";"12,51";"4,4";90;;13;17;"920,4";"922,5";"2,33";"28,12"
23/08/2009;15;"18,8";"22,6";0;56;56;55;82;"1,72";"16,24";"5,3";90;;"11,8";"13,7";"920,1";"922,3";"0,11";"6,65"
22/08/2009;"14,9";"18,75";"22,6";0;55;55;54;78;"1,72";"21,26";"5,9";90;;"10,1";"14,7";"920,3";"921,2";"0,12";"6,76"
21/08/2009;"18,8";"23,5";"28,2";0;54;54;43;79;"3,02";"14,41";"4,3";180;;"12,4";"16,5";"916,3";918;"0,21";"6,88"
20/08/2009;"16,1";"22,45";"28,8";0;53;53;41;84;"3,57";"11,97";"3,5";0;;"12,2";"15,7";"915,2";"918,6";"0,26";"7,09"
19/08/2009;"16,6";"22,45";"28,3";0;52;52;34;73;"3,31";"14,37";"2,4";90;;"10,1";"13,3";"915,3";"918,8";"0,25";"7,35"
18/08/2009;"15,8";"21,95";"28,1";0;51;51;29;82;"3,33";"21,02";"3,9";90;;"7,6";"13,9";"916,7";921;"0,25";"7,6"
17/08/2009;"16,1";"21,4";"26,7";0;50;50;39;84;"2,79";"16,08";"5,7";90;;10;"14,3";"919,6";"922,9";"0,22";"7,85"
16/08/2009;"15,4";"20,35";"25,3";0;49;49;41;82;"2,41";"17,2";"5,2";90;;10;"13,8";"921,5";"924,8";"0,2";"8,07"
15/08/2009;"15,6";"20,05";"24,5";0;48;48;43;79;"2,15";"16,29";"5,3";90;;"8,8";"13,3";"921,2";924;"0,18";"8,27"
14/08/2009;"13,8";"19,45";"25,1";0;47;47;38;82;"2,51";"19,01";"4,2";90;;"8,7";"13,2";"921,1";"924,4";"0,22";"8,45"
13/08/2009;15;"20,4";"25,8";0;46;46;28;86;"2,6";"21,07";"4,5";90;;"5,3";"13,4";"923,2";"926,6";"0,22";"8,67"
12/08/2009;"16,5";"20,3";"24,1";0;45;45;49;79;"1,94";"16,83";"4,6";90;;"12,3";"14,4";924;"926,1";"0,18";"8,89"
11/08/2009;"13,9";"20,6";"27,3";0;44;44;35;81;"3,23";"18,79";"4,5";90;;"7,4";"14,2";922;"922,9";"0,3";"9,07"
10/08/2009;"13,7";"21,6";"29,5";0;43;43;22;84;"4,68";"20,52";"4,1";90;;"5,4";"12,5";"919,2";"921,5";"0,45";"9,37"
09/08/2009;"13,1";"20,1";"27,1";0;42;42;26;81;"3,24";"20,99";3;90;;"4,7";12;"920,6";"924,1";"0,32";"9,82"
08/08/2009;17;"21,6";"26,2";0;41;41;30;68;"2,49";"21,01";"6,1";90;;5;"11,8";"923,2";"925,7";"0,25";"10,14"
07/08/2009;"14,5";"22,15";"29,8";0;40;40;22;84;"4,69";"19,69";"4,5";90;;"4,9";"13,5";"922,1";"924,1";"0,5";"10,39"
06/08/2009;16;"22,3";"28,6";0;39;39;24;77;"3,43";"18,95";"2,7";90;;"4,2";"13,9";"921,2";"923,3";"0,38";"10,89"
05/08/2009;"18,3";"21,9";"25,5";0;38;38;48;75;"2,14";"17,38";"5,8";90;;"12,8";"14,8";"921,1";"923,4";"0,25";"11,27"
04/08/2009;"16,7";"23,6";"30,5";0;37;37;29;85;"4,68";"18,77";"3,6";90;;"9,5";"16,3";"920,3";"923,3";"0,55";"11,52"
03/08/2009;"17,3";"23,2";"29,1";0;36;36;30;84;"3,44";"17,88";3;90;;"9,4";"15,5";"921,7";"923,7";"0,42";"12,07"
02/08/2009;"16,9";"22,4";"27,9";0;35;35;33;85;"3,04";"17,47";"3,3";90;;"9,3";"15,5";"921,7";924;"0,39";"12,49"
01/08/2009;"16,1";22;"27,9";0;34;34;31;75;"3,13";"18,36";"3,5";90;;"8,2";"13,5";"922,5";925;"0,41";"12,88"
31/07/2009;"17,7";"21,85";26;0;33;33;36;74;"2,33";"20,1";"5,2";90;;9;14;"922,9";"925,3";"0,31";"13,29"
30/07/2009;"14,8";"22,8";"30,8";0;32;32;19;86;"4,97";"19,36";"3,5";90;;"4,1";"14,3";"921,2";"922,4";"0,69";"13,6"
29/07/2009;"15,2";"23,1";31;0;31;31;18;83;"4,99";"19,63";"2,5";0;;"3,5";"14,2";"919,6";"921,9";"0,73";"14,29"
28/07/2009;"16,8";"23,2";"29,6";0;30;30;27;80;"3,66";"18,86";"3,1";90;;"7,1";"15,1";"919,4";"921,9";"0,56";"15,02"
27/07/2009;"16,2";"23,25";"30,3";0;29;29;35;92;"4,67";"18,89";"2,5";90;;"12,4";"16,4";"920,6";"922,8";"0,75";"15,58"
26/07/2009;"17,5";"23,1";"28,7";0;28;28;44;85;"3,22";"18,49";"3,3";90;;"14,3";"16,2";"921,7";"924,2";"0,53";"16,33"
25/07/2009;"18,4";"22,45";"26,5";0;27;27;51;84;"2,39";"14,48";"4,9";90;;"14,5";"17,2";"921,3";"923,2";"0,41";"16,86"
24/07/2009;17;"23,1";"29,2";0;26;26;36;79;"3,46";"17,34";"2,8";90;;"11,8";"16,1";"918,8";"920,1";"0,61";"17,27"
23/07/2009;"16,2";23;"29,8";0;25;25;31;90;"3,8";"16,32";"3,3";90;;"9,9";"16,3";"917,6";"920,6";"0,69";"17,88"
22/07/2009;"16,1";"22,35";"28,6";0;24;24;37;87;"3,34";"17,86";"3,7";90;;"11,8";"15,9";"918,8";"921,2";"0,63";"18,57"
21/07/2009;16;"21,4";"26,8";0;23;23;45;82;"2,72";"18,68";4;90;;"12,8";"15,4";"919,1";"921,8";"0,53";"19,2"
20/07/2009;"15,9";"21,5";"27,1";0;22;22;39;91;"2,83";"17,96";"3,7";90;;"10,6";"14,8";"918,7";"920,9";"0,57";"19,73"
19/07/2009;"13,9";"20,5";"27,1";0;21;21;37;91;"3,05";"15,23";"3,6";270;;10;"14,3";"917,8";"921,2";"0,63";"20,3"
18/07/2009;"15,1";"20,65";"26,2";0;20;20;37;88;"2,62";"18,27";"3,3";90;;"9,6";"14,5";"920,4";"924,9";"0,55";"20,93"
